"key","message","comment","context"
"%s : Payment condition missing","%s : условие оплаты отсутствует",,
"%s : Payment mode missing","%s : способ оплаты отсутствует",,
"%s : Payment mode must be filled either in the partner or in the company configuration.","""%s : способ оплаты должен быть заполнен либо третьей стороной, либо в настройках компании"".",,
"%s : Payment voucher nВ° %s, the paid amount should be positive",,,
"%s : Please define an email template for cash register (company: %s)","%s : пожалуйста, укажите шаблон электронного письма для оформления заказа (компания: %s)",,
"%s : Please, configure a currency for the company %s","%s : пожалуйста, установите валюту для компании %s",,
"%s : Please, configure a sequence for the customer credit notes and the company %s","%s : пожалуйста, настройте последовательность для клиентских активов в компании %s""",,
"%s : Please, configure a sequence for the customer invoices and the company %s","%s : пожалуйста, настройте последовательность для клиентских счетов в компании %s",,
"%s : Please, configure a sequence for the fixed assets and the company %s","%s : пожалуйста, настройте последовательность для основных средств в компании %s",,
"%s : Please, configure a sequence for the note bills and the company %s","%s : пожалуйста, настройте последовательность для выписок счетов в компании %s",,
"%s : Please, configure a sequence for the supplier credit notes and the company %s","%s : пожалуйста, настройте последовательность для активов поставщиков в компании %s""",,
"%s : Please, configure a sequence for the supplier invoices and the company %s","%s : пожалуйста, настройте последовательность выставления счетов поставщикам в компании %s",,
"%s : Please, fill bank details in batch %s","%s : пожалуйста, укажите RIB в пакетном %s",,
"%s : Please, fill payment mode in batch %s","%s : пожалуйста, укажите способ оплаты в пакетном %s",,
"%s : Reconciliation %s: Reconciliated amount (%s) must be lower or equal to remaining amount to reconciliate from moves lines.","%s : согласование %s : согласованная сумма (%s) должна быть меньше или равно сумме, оставшейся для согласования по линиям движения.",,
"%s : Reconciliation %s: Reconciliated amount must be different than zero. (Debit %s account %s - Credit %s account %s)","%s : выверка %s : сумма выверки бухгалтерского учета должна отличаться от 0. (Дебет %s счета %s-кредит %s счета %s)",,
"%s : Reconciliation : Move line accounts are not compatible.","%s : сверка: учетные записи строк записей несовместимы.",,
"%s : Reconciliation : You must fill concerned moves lines.","%s : сверка : пожалуйста, заполните соответствующие строки записи.",,
"%s : The invoice %s has no accounting document whose the remainder to be paid is positive","%s : в счете-фактуре %s нет учетной записи, оставшаяся задолженность по которой является положительной",,
"%s : The paid amount is superior to the imputed amount(s)","%s : выплаченная сумма превышает сумму(суммы), отнесенную на счет",,
"%s : The total amount for the following record isn't correct (file %s) :\n %s","%s : общая сумма следующей записи неверна (файл %s): \n %s",,
"%s : There's no line to pay.","%s: нет строк для оплаты.",,
"%s : There's no partner selected","%s : третья сторона не выбрана",,
"%s : You must add a journal and a treasury account into payment mode.","%s : пожалуйста, заполните журнал и денежный счет в режиме расчетов.",,
"%s : You must add an amount paid.","%s : пожалуйста, укажите сумму, которую вы заплатили, пожалуйста.",,
"%s : You must configure CFONB for the company %s","%s : пожалуйста, настройте CFONB для компании %s",,
"%s : You must configure a Bank Address for the RIB %s of third-payer %s","%s : пожалуйста, настройте банковский адрес для rib %s стороннего плательщика %s",,
"%s : You must configure a Bank Code for the RIB %s of third-payer %s","%s : пожалуйста, настройте банковский код для RIB %s стороннего плательщика %s",,
"%s : You must configure a CFONB TIP and cheque TIP code for the company %s","%s : пожалуйста, настройте код операции чаевые + чек CFONB для компании %s",,
"%s : You must configure a CFONB TIP code for the company %s","%s : пожалуйста, настройте банковский код для RIB % s стороннего плательщика % s % s: пожалуйста, настройте банковский код для RIB % S % S Код операции TIP CFONB для компании %s",,
"%s : You must configure a CFONB code register end for the company %s","%s : пожалуйста, настройте точный регистрационный код CFONB для компании %s",,
"%s : You must configure a CFONB detail code register for the company %s","%s : пожалуйста, настройте подробный регистрационный код CFONB для компании %s",,
"%s : You must configure a CFONB direct debit code for the company %s","%s : пожалуйста, настройте код операции Tip CFONB для компании %s",,
"%s : You must configure a CFONB format direct debit's export's folder for the company %s","%s : пожалуйста, настройте папку экспорта списаний в формате CFONB для компании %s",,
"%s : You must configure a CFONB format reimbursement's export's folder for the company %s","%s: пожалуйста, настройте папку экспорта возвратов в формате CFONB для компании %s",,
"%s : You must configure a CFONB header code register for the company %s","%s : пожалуйста, настройте регистрационный код заголовка CFONB для компании %s",,
"%s : You must configure a CFONB internet payment code for the company %s","%s : пожалуйста, настройте код операции перевод CFONB для компании %s",,
"%s : You must configure a CFONB receiver code register for the company %s","%s : пожалуйста, настройте регистрационный код получателя CFONB для компании %s",,
"%s : You must configure a CFONB rejected direct debit code for the company %s","%s : пожалуйста, настройте код операции отклоненный перевод CFONB для компании %s",,
"%s : You must configure a CFONB sender code register for the company %s","%s : пожалуйста, настройте регистрационный код эмитента CFONB для компании %s",,
"%s : You must configure a CFONB sender's name/corporate name for the company %s","%s: пожалуйста, настройте имя / название компании эмитента CFONB для компании %s",,
"%s : You must configure a CFONB sender's number for the company %s","%s : пожалуйста, настройте номер эмитента CFONB для компании %s",,
"%s : You must configure a CFONB total code register for the company %s","%s : пожалуйста, настройте общий регистрационный код CFONB для компании %s",,
"%s : You must configure a CFONB unpaid TIP code for the company %s","%s: пожалуйста, настройте код операции cfonb с невыплаченными чаевыми для компании %s",,
"%s : You must configure a CFONB unpaid direct debit code fir the company %s","%s : пожалуйста, настройте код операции CFONB с невыплаченными чаевыми для компании %s",,
"%s : You must configure a Cash journal type for the company %s","%s : пожалуйста, настройте тип журнала денежных операций для компании %s",,
"%s : You must configure a Credit note journal type for the company %s","%s : пожалуйста, настройте тип журнала активов для компании %s",,
"%s : You must configure a Customer credit note journal for the company %s","%s : пожалуйста, настройте журнал активов клиентов для компании %s",,
"%s : You must configure a Misc. Operation journal for the company %s","%s : пожалуйста, настройте журнал операций для компании %s",,
"%s : You must configure a Purchase journal type for the company %s","%s : пожалуйста, настройте тип журнала покупок для компании %s",,
"%s : You must configure a RIB for batch's configurator %s","%s : пожалуйста, настройте RIB для пакетного конфигуратора %s",,
"%s : You must configure a RIB for payment timetable %s","%s : пожалуйста, настройте RIB для графика платежей %s",,
"%s : You must configure a RIB for the partner %s","%s : пожалуйста, настройте RIB для третьей стороны %s",,
"%s : You must configure a Reimbursement journal for the company %s","%s : пожалуйста, настройте журнал погашения для компании %s",,
"%s : You must configure a Sales journal for the company %s","%s : пожалуйста, настройте журнал продаж клиентам для компании %s",,
"%s : You must configure a Sales journal type for the company %s","%s : пожалуйста, настройте тип журнала продаж для компании %s",,
"%s : You must configure a Sort Code for the RIB %s of third-payer %s","%s : пожалуйста, настройте код кассы для rib %s стороннего плательщика %s",,
"%s : You must configure a Supplier credit note journal for the company %s","%s : пожалуйста, настройте журнал авуаров поставщиков для компании % s % s % s: пожалуйста, настройте журнал продаж для компании % S % s % s % S % S % S %  компания %s",,
"%s : You must configure a Supplier purchase journal for the company %s","%s : пожалуйста, настройте журнал покупок в Fourn. для компании %s",,
"%s : You must configure a TIP and cheque TIP payment rejects path for the import file for the company %s","%s: пожалуйста, укажите путь к файлу импорта отказов от оплаты за чаевые и проверки чаевых для компании %s",,
"%s : You must configure a TIP and cheque TIP payment's import path for the company %s","%s : пожалуйста, настройте путь импорта платежей за чаевые и чаевые + чек для компании %s",,
"%s : You must configure a TIP and cheque TIP temporary import path for the company %s","%s : пожалуйста, настройте временный путь импорта платежей за чаевые и чаевые + чек для компании %s",,
"%s : You must configure a TIP and cheque TIP temporary path for the payment reject's file for the company %s","%s : пожалуйста, настройте путь для файла отклонений платежей за чаевые и чаевые + чек для компании Чаевые и чаевые временный чек для компании %s",,
"%s : You must configure a cash difference credit account for the company %s","%s : пожалуйста, настройте учетную запись отклонение платежа кредит для компании %s",,
"%s : You must configure a cash difference debit account for the company %s","%s : пожалуйста, настройте учетную запись отклонение платежа дебет для компании %s",,
"%s : You must configure a cheque rejection sequence for the company %s","%s : пожалуйста, настройте последовательность отклонение платежа для компании %s",,
"%s : You must configure a clearance sequence of the overpayments for the company %s","%s : пожалуйста, настройте последовательность расчета переплаты для компании %s",,
"%s : You must configure a company for the fiscal year %s","%s : пожалуйста, заполните компанию за финансовый год %s",,
"%s : You must configure a customer account for the company %s","%s : пожалуйста, настройте учетную запись клиента для компании %s",,
"%s : You must configure a debt recovery tab for the company %s","%s : пожалуйста, настройте таблицу сбора для компании %s",,
"%s : You must configure a direct debit payment mode for the company %s","%s : Пожалуйста, настройте способ оплаты методом прямого платежа для компании %s",,
"%s : You must configure a direct debit reject sequence\n for the company %s for the journal %s","%s : пожалуйста, настройте последовательность отклонения прямого платежа\n для компании %s для журнала %s",,
"%s : You must configure a doubtful customer account for the company %s","%s : пожалуйста, настройте сомнительную учетную запись клиента для компании %s",,
"%s : You must configure a factor credit account for the company %s","%s : вам необходимо настроить кредитную учетную запись factor для компании %s",,
"%s : You must configure a factor debit account for the company %s","%s : вам необходимо настроить дебетовую учетную запись factor для компании %s",,
"%s : You must configure a file name for the export of move file for the company %s","%s : пожалуйста, настройте имя файла для экспорта FEC для компании %s",,
"%s : You must configure a financial account for then company %s","%s : пожалуйста, настройте учетную",,
"%s : You must configure a holdback customer account for the company %s","запись %s %s: пожалуйста, настройте учетную запись клиента для удержания и обеспечения для компании %s",,
"%s : You must configure a holdback supplier account for the company %s","%s : пожалуйста, настройте учетную запись поставщика для удержания и обеспечения для компании %s",,
"%s : You must configure a number's account for the RIB %s of third-payer %s","%s : пожалуйста, настройте номер учетной записи для rib %s стороннего плательщика %s",,
"%s : You must configure a path for the reimbursement rejects import's temporary file for the company %s","%s : пожалуйста, задайте путь для временного файла импорта отказов в возмещении для компании %s",,
"%s : You must configure a path for the reimbursements rejects import's file for the company %s","%s : пожалуйста, задайте путь для файла импорта отказов в возмещении для компании %s",,
"%s : You must configure a path for the reject's file for the company %s","%s : пожалуйста, задайте путь для файла отклонения для компании %s",,
"%s : You must configure a path for the temporary reject's file for the company %s","%s : пожалуйста, настройте путь к файлу временного отклонения для компании %s",,
"%s : You must configure a payment mode after reject for the company %s","%s : пожалуйста, настройте способ оплаты после отклонения для компании %s",,
"%s : You must configure a purchase financial discount account for the company %s","%s : пожалуйста, настройте учетную запись со скидкой при покупке для компании %s",,
"%s : You must configure a purchase financial discount tax for the company %s","%s : пожалуйста, настройте налог на скидку при покупке для компании %s",,
"%s : You must configure a receipt number (Payment entry) for the company %s","%s : пожалуйста, настройте последовательность номер квитанции (ввод платежа) для компании %s",,
"%s : You must configure a reimbursement account for the company %s","%s : пожалуйста, настройте учетную запись возврата для компании %s",,
"%s : You must configure a reimbursement sequence for the company %s","%s : пожалуйста, настройте последовательность возврата для компании компания %s",,
"%s : You must configure a reject import letter template for the company %s","%s : пожалуйста, настройте шаблоны почты для отказа от импорта для компании %s",,
"%s : You must configure a reject/return reason's code's list relating to Card cashing, Direct debit and TIP in general configuration","%s : пожалуйста, настройте список кодов оснований для отказа/возврата, относящихся к переводам, Дебетам и чаевым, в Главном управлении",,
"%s : You must configure a rejects journal for the company %s","%s : пожалуйста, настройте журнал отклонений для компании %s",,
"%s : You must configure a reported balance journal for the company %s","""%s : пожалуйста, настройте журнал отклонений для компании %s""",,
"%s : You must configure a sale financial discount account for the company %s","%s : пожалуйста, настройте учетную запись со скидкой при продаже для компании %s",,
"%s : You must configure a sale financial discount tax for the company %s","%s : пожалуйста, настройте налог со скидкой при продаже для компании %s",,
"%s : You must configure a shift to irrecoverable's reason for the company %s","%s : пожалуйста, настройте причину списания для компании %s",,
"%s : You must configure a shifting reason (debt more than six months) for the company %s","%s : пожалуйста, настройте причину списания (задолженность более шести месяцев) для компании %s",,
"%s : You must configure a shifting reason (debt more than three months) for the company %s","%s : пожалуйста, укажите причину перехода (задолженность более трех месяцев) для компании %s",,
"%s : You must configure a supplier account for the company %s","%s : пожалуйста, настройте учетную запись поставщика для компании %s",,
"%s : You must configure a tax standard rate for the company %s","%s : пожалуйста, настройте налог обычная ставка для компании %s",,
"%s : You must configure a year closure account for the company %s","%s : вам необходимо настроить учетную запись для закрытия финансового года для компании %s",,
"%s : You must configure a year opening account for the company %s","%s : вам необходимо настроить учетную запись для открытия финансового года для компании %s",,
"%s : You must configure account clearance for the company %s","%s : пожалуйста, настройте расчетные счета для компании %s",,
"%s : You must configure account information for the company %s","%s : пожалуйста, настройте учетные данные для компании %s",,
"%s : You must configure account's information for the company %s","%s : пожалуйста, настройте учетные данные для компании %s",,
"%s : You must configure an advance payment account for the company %s","%s : пожалуйста, настройте учетную запись для компании %s",,
"%s : You must configure an employee account for the company %s","%s : пожалуйста, настройте учетную запись сотрудника для компании %s",,
"%s : You must configure an irrevocable doubtful account for the company %s","%s : пожалуйста, настройте учетную запись безнадежной задолженности для компании %s",,
"%s : You must configure an irrevocable journal for the company %s","%s : пожалуйста, настройте журнал безнадежной задолженности для компании %s",,
"%s : You must configure an overpayment account clearance journal for the company %s","%s : пожалуйста, настройте журнал расчетов по переплате для компании %s",,
"%s : You must configure an supplier advance payment account for the company %s","%s : вам необходимо настроить учетную запись первоначального взноса поставщика для компании %s",,
"%s : You must configure shit to irrecoverable sequence for the company %s","%s : пожалуйста, настройте последовательность списания средств для компании %s",,
"%s account not found in move %s","Учетная запись %s не найдена в движении %s",,
"%s has not exaclty the same internal companies as %s.","%s не имеет точно таких же внутренних компаний, что и %s",,
"%s records(s) refused on %s record(s) selected(s).","%S Регистрация(ы) запрещена в выбранной %s регистрации(ах).",,
"%s records(s) updated on %s record(s) selected(s).","%s запись(записи) подтверждена на выбранном %s запись(записи).",,
"(Debit %s account %s amount %s - Credit %s account %s amount %s)","(Дебет %s счет %s сумма %s-кредит %s счет %s сумма %s)",,
"* %s Account(s) situation(s) treated","* %с обработанными ситуационными счетами(счетами)",,
"* %s Invoice(s)/Move(s) treated","* %от обработанного счета (счетов)/записи(записей)",,
", to separate multiple expressions with an ""OR"" logic",", чтобы разделить несколько выражений с помощью логики ""или""",,
"0",,,
"1",,,
"1 Month","1 месяц",,
"1 Year","1 год",,
"10",,,
"2",,,
"2 Months","2 месяца",,
"3",,,
"3 Months","3 месяца",,
"4",,,
"5",,,
"6",,,
"6 Months","6 месяцев",,
"7",,,
"8",,,
"80","80",,
"9",,,
"<><Badge bg=""danger"">Payment vouchers on invoice setting is disabled.</Badge></>","""<><Значок bg=""""опасность"" >параметр ввода платежей по счету отключен.< / значок></> """,,
"<><Badge bg=""warning"">This form is in readOnly either because the term has been paid or is attached to a payment session.</Badge></>","<><значок bg= ""предупреждение "" > эта форма доступна только для чтения либо потому, что платеж
был оплачен, либо потому, что платеж был оплачен. что она подключена к сеансу оплаты.</Бейдж></>",,
"A cancel reason must be selected","Должна быть выбрана причина отмены",,
"A chart or chart structure of accounts already exists, please delete the hierarchy between accounts in order to import a new chart.","""План учетной записи или структура плана учетной записи уже существуют, пожалуйста, удалите иерархию между учетными записями, чтобы импортировать новый план"".",,
"A large number of recording has been fetched in this period. Edition can take a while. Do you want to proceed ?","За этот период было восстановлено большое количество записей. Редактирование может занять значительное время. Вы бы хотели продолжить ?",,
"A new record of fixed asset will be generated based on the split amount. Current fixed asset will be recalculated based on the remaining gross value amount.","Новая запись основного средства будет сгенерирована на основе суммы, подлежащей разделению. Текущие основные средства будут пересчитаны на основе оставшейся суммы валовой стоимости.",,
"A new record of fixed asset will be generated based on the split quantity. Current fixed asset will be recalculated based on the remaining quantity.","Новая запись об основных средствах будет сгенерирована на основе суммы, подлежащей разделению. Текущие основные средства будут пересчитаны на основе оставшейся суммы.",,
"A payment mode already exists with the same information.","Способ оплаты уже существует с той же информацией.",,
"A previous result can be used with its code, but it can only be elements of the same type.","""Предыдущий результат можно использовать с его кодом, но он должен иметь элемент того же типа"".",,
"A reverse charge tax is required on the fiscal position %s (From tax : %s - To tax : %s).","Требуется соответствующий налог на налоговую позицию %s (налог на замену: %s - налог на замену: %s)",,
"A sequence already exists on this code for this company and this sequence have to be unique",,,
"A tax line is missing","Отсутствует строка налога",,
"A technical type is required on the journal type %s.","Для типа журнала %S требуется технический тип.",,
"A transmitted or a accounted subrogation release already exist for the invoices %s.","Переданный или учтенный суброгативный остаток уже существует для счетов %s",,
"A.T.I.",". T. T. C.",,
"AND","И",,
"Acc. Clearance","завершение счетов",,
"Access payment session","Перейти к сеансу оплаты.",,
"Account","Счет",,
"Account '%s' is missing in account config","Учетная запись '%s ' отсутствует в конфигурации учета",,
"Account Configuration","Настройка бухгалтерского учета",,
"Account Invoice Summary","Ситуация с выставлением",,
"Account List","счетов список счетов бухгалтерского учета",,
"Account Managements","Настройки учетной записи бухгалтера",,
"Account Type","Тип учетной записи",,
"Account balances from all accounts situations (%s) has been updated.","Обновлены остатки по всем учетным позициям (%s).",,
"Account balances of %s accounting situation has not been updated, you must run the contact account batch update.","Остатки по %счетам не были обновлены, пожалуйста, запустите пакет обновления дебиторской задолженности",,
"Account blocked","Учетная запись клиента заблокирована",,
"Account calculation configuration","Настройка расчет счетов",,
"Account clearance","завершение расчетов по счетам",,
"Account clearance date","Дата погашения переплаты",,
"Account clearance filters","Фильтры для проверки счетов",,
"Account clearance journal","журнал проверок",,
"Account clearance operations","операции по проверке счетов",,
"Account code","Код учетной записи бухгалтера",,
"Account code filter","Код аналитического счета",,
"Account code nbr. char","количество символов учетные записи бухгалтерского учета ",,
"Account config",,,
"Account config (${ name })","Настройка учетной записи (${имя })",,
"Account configuration","Настройка бухгалтерского учета",,
"Account configurations","Конфигурации бухгалтерского учета",,
"Account customer","Лицевой счет",,
"Account details","Данные учетной записи",,
"Account equivalence","Эквивалентность учетной записи",,
"Account equivalences","Эквиваленты учетной записи",,
"Account filters","Фильтры в учетной записи",,
"Account for appropriation to extraordinary depreciations","Счет резервов на случай непредвиденных обстоятельств",,
"Account management",,,
"Account management list","Список управления учетными записями",,
"Account manually blocked","Учетная запись заблокирована вручную",,
"Account missing on configuration for line : %s (company : %s)","Учетная запись отсутствует в конфигурации для строки: %s (компания: %s)",,
"Account missing on the tax line %s nor on fiscal position %s (company : %s)","Учетная запись отсутствует в налоговой строке %s или в налоговой позиции %s (компания: %s)",,
"Account missing on the tax line : %s (company : %s)","Учетная запись отсутствует в налоговой строке: %s (компания: %s)",,
"Account move","Бухгалтерская запись",,
"Account move %s has a total debit different than total credit : %s <> %s","Учетная запись %s содержит общую сумму дебета, отличную от общей суммы кредита : %s <> %S бухгалтерские записи",,
"Account moves",,,
"Account moves to validate","Записи, подлежащие проверке",,
"Account name","название учетной записи бухгалтера",,
"Account of financial discount is missing for company: %s (tax: %s)","Учет недостающей скидки для компании: %s (налог: %s)",,
"Account of purchase fixed assets","Учетный счет при покупке основных средств",,
"Account settings which will be used when generating accounting tax move lines depending on the VAT System accounting setting on the financial account and the partner VAT System in the accountingSituation by company.","Конфигурация учетной записи, которая будет использоваться для генерации строк налоговых записей на основе режима НДС, выбранного для учетной записи, и на основании бухгалтерской ситуации третьей стороны.",,
