"key","message","comment","context"
"%s : You must configure a path for the reimbursements rejects import's file for the company %s","%s : Вы должны настроить путь к файлу импорта отклоненных возмещений для компании %s",,
"%s : You must configure a path for the reject's file for the company %s","%s : Вы должны настроить путь к файлу отклонения для компании %s",,
"%s : You must configure a path for the temporary reject's file for the company %s","%s : Вы должны настроить путь к файлу временного отклонения для компании %s",,
"%s : You must configure a payment mode after reject for the company %s","%s : Вы должны настроить способ оплаты после отклонения для компании %s",,
"%s : You must configure a purchase financial discount account for the company %s","%s : Вы должны настроить учетную запись для финансовой скидки на покупку для компании %s",,
"%s : You must configure a purchase financial discount tax for the company %s","%s : Вы должны настроить налог на финансовую скидку на покупку для компании %s",,
"%s : You must configure a receipt number (Payment entry) for the company %s","%s : Вы должны настроить номер квитанции (запись платежа) для компании %s",,
"%s : You must configure a reimbursement account for the company %s","%s : Вы должны настроить учетную запись для возмещения расходов для компания %s",,
"%s : You must configure a reimbursement sequence for the company %s","%s : Вы должны настроить последовательность возмещения для компании %s",,
"%s : You must configure a reject import letter template for the company %s","%s : Вы должны настроить шаблон письма об отказе в импорте для компании %s",,
"%s : You must configure a reject/return reason's code's list relating to Card cashing, Direct debit and TIP in general configuration","%s : Вы должны настроить список кодов причины отказа/возврата, относящихся к обналичиванию средств по карте, прямому дебетованию и вводу чаевых общая конфигурация",,
"%s : You must configure a rejects journal for the company %s","%s : Вы должны настроить журнал отклонений для компании %s",,
"%s : You must configure a reported balance journal for the company %s","%s : Вы должны настроить журнал учета остатков для компании %s",,
"%s : You must configure a sale financial discount account for the company %s","%s : Вы должны настроить учетную запись для финансовых скидок при продаже для компании %s",,
"%s : You must configure a sale financial discount tax for the company %s","%s : Вы должны настроить налог на финансовые скидки при продаже для компании %s",,
"%s : You must configure a shift to irrecoverable's reason for the company %s","%s : Вы должны настроить причину перехода на безвозвратный для компании %s",,
"%s : You must configure a shifting reason (debt more than six months) for the company %s","%s : Вы должны настроить причину перехода (задолженность более шести месяцев) для компании %s",,
"%s : You must configure a shifting reason (debt more than three months) for the company %s","%s : Вы должны настроить причину переноса (задолженность более трех месяцев) для компании %s",,
"%s : You must configure a supplier account for the company %s","%s : Вы должны настроить учетную запись поставщика для компании %s",,
"%s : You must configure a tax standard rate for the company %s","%s : Вы должны настроить стандартную налоговую ставку для компании %s",,
"%s : You must configure a year closure account for the company %s","%s : Вы должны настроить учетную запись на закрытие года для компании %s",,
"%s : You must configure a year opening account for the company %s","%s : Вы должны настроить учетную запись на год открытия для компании %s",,
"%s : You must configure account clearance for the company %s","%s : Вы должны настроить очистку учетной записи для компании %s",,
"%s : You must configure account information for the company %s","%s : Вы должны настроить информацию об учетной записи для компании %s",,
"%s : You must configure account's information for the company %s","%s : Вы необходимо настроить информацию учетной записи для компании %s",,
"%s : You must configure an advance payment account for the company %s","%s : Вы должны настроить учетную запись для предоплаты для компании %s",,
"%s : You must configure an employee account for the company %s","%s : Вы должны настроить учетную запись сотрудника для компании %s",,
"%s : You must configure an irrevocable doubtful account for the company %s","%s : Вы должны настроить безотзывную сомнительную учетную запись для компании %s",,
"%s : You must configure an irrevocable journal for the company %s","%s : Вы должны настроить журнал безвозвратных платежей для компании %s",,
"%s : You must configure an overpayment account clearance journal for the company %s","%s : Вы должны настроить журнал учета переплаты для компании %s",,
"%s : You must configure an supplier advance payment account for the company %s","%s : Вы должны настроить счет авансовых платежей поставщику для компании %s",,
"%s : You must configure shit to irrecoverable sequence for the company %s","%s : Вы должны настроить порядок возврата для компании %s",,
"%s account not found in move %s","Учетная запись %s не найдена в движении %s",,
"%s has not exaclty the same internal companies as %s.","%s не имеет точно таких же внутренних компаний, что и %s",,
"%s records(s) refused on %s record(s) selected(s).","%s записей отклонены при %s выбранных записях.",,
"%s records(s) updated on %s record(s) selected(s).","%s записей обновляется на основе %s выбранных записей.",,
"(Debit %s account %s amount %s - Credit %s account %s amount %s)","(Дебет %s счет %s сумма %s-кредит %s счет %s сумма %s)",,
"* %s Account(s) situation(s) treated","* %с обработанными ситуационными счетами(счетами)",,
"* %s Invoice(s)/Move(s) treated","* %от обработанного счета (счетов)/записи(записей)",,
", to separate multiple expressions with an ""OR"" logic",", чтобы разделить несколько выражений с помощью логики ""или""",,
"0",,,
"1",,,
"1 Month","1 месяц",,
"1 Year","1 год",,
"10",,,
"2",,,
"2 Months","2 месяца",,
"3",,,
"3 Months","3 месяца",,
"4",,,
"5",,,
"6",,,
"6 Months","6 месяцев",,
"7",,,
"8",,,
"80","80",,
"9",,,
"<><Badge bg=""danger"">Payment vouchers on invoice setting is disabled.</Badge></>","<><Badge bg=""danger"">Настройка Платежные ваучеры при выставлении счета отключена.</Badge></>",,
"<><Badge bg=""warning"">This form is in readOnly either because the term has been paid or is attached to a payment session.</Badge></>","<><Badge bg=""warning"">Эта форма находится в режиме readOnly либо потому, что срок был оплачен, либо привязана к сеансу оплаты.</Badge></>",,
"A cancel reason must be selected","Должна быть выбрана причина отмены",,
"A chart or chart structure of accounts already exists, please delete the hierarchy between accounts in order to import a new chart.","План учетной записи или структура плана учетной записи уже существуют, пожалуйста, удалите иерархию между учетными записями, чтобы импортировать новый план.",,
"A large number of recording has been fetched in this period. Edition can take a while. Do you want to proceed ?","За этот период было восстановлено большое количество записей. Редактирование может занять значительное время. Вы бы хотели продолжить ?",,
"A new record of fixed asset will be generated based on the split amount. Current fixed asset will be recalculated based on the remaining gross value amount.","Новая запись основного средства будет сгенерирована на основе суммы, подлежащей разделению. Текущие основные средства будут пересчитаны на основе оставшейся суммы валовой стоимости.",,
"A new record of fixed asset will be generated based on the split quantity. Current fixed asset will be recalculated based on the remaining quantity.","Новая запись об основных средствах будет сгенерирована на основе суммы, подлежащей разделению. Текущие основные средства будут пересчитаны на основе оставшейся суммы.",,
"A payment mode already exists with the same information.","Способ оплаты уже существует с той же информацией.",,
"A previous result can be used with its code, but it can only be elements of the same type.","С его кодом можно использовать предыдущий результат, но это могут быть только элементы того же типа.",,
"A reverse charge tax is required on the fiscal position %s (From tax : %s - To tax : %s).","Требуется соответствующий налог на налоговую позицию %s (налог на замену: %s - налог на замену: %s)",,
"A sequence already exists on this code for this company and this sequence have to be unique","В этом коде уже существует последовательность для данной компании, и эта последовательность должна быть уникальной",,
"A tax line is missing","Отсутствует строка налога",,
"A technical type is required on the journal type %s.","Для типа журнала %S требуется технический тип.",,
"A transmitted or a accounted subrogation release already exist for the invoices %s.","Переданный или учтенный суброгативный остаток уже существует для счетов %s",,
"A.T.I.",". T. T. C.",,
"AND","И",,
"Acc. Clearance","В соответствии с оформлением",,
"Access payment session","Доступ к платежной сессии",,
"Account","Счет",,
"Account '%s' is missing in account config","Учетная запись ""%s"" отсутствует в конфигурации учетной записи",,
"Account Configuration","Конфигурация учетной записи",,
"Account Invoice Summary","Сводка счетов-фактур по счету",,
"Account List","Список учетных записей",,
"Account Managements","Управление учетными записями",,
"Account Type","Тип учетной записи",,
"Account balances from all accounts situations (%s) has been updated.","Обновлены остатки по всем учетным записям (%s).",,
"Account balances of %s accounting situation has not been updated, you must run the contact account batch update.","Остатки по счетам в %s учетной записи не были обновлены, необходимо выполнить пакетное обновление учетной записи contact.",,
"Account blocked","Учетная запись заблокирована",,
"Account calculation configuration","Конфигурация расчета учетной записи",,
"Account clearance","Проверка учетной записи",,
"Account clearance date","Дата проверки учетной записи",,
"Account clearance filters","Фильтры проверки учетной записи",,
"Account clearance journal","Журнал проверки учетной записи",,
"Account clearance operations","Операции проверки учетной записи",,
"Account code","Код учетной записи",,
"Account code filter","Фильтр кодов учетной записи",,
"Account code nbr. char","Код счета nbr. обуглить",,
"Account config","Конфигурация учетной записи",,
"Account config (${ name })","Конфигурация учетной записи (${ имя })",,
"Account configuration","Конфигурация учетной записи",,
"Account configurations","Конфигурации учетной записи",,
"Account customer","Клиент учетной записи",,
"Account details","Реквизиты учетной записи",,
"Account equivalence","Эквивалентность учетной записи",,
"Account equivalences","Эквивалентности учетной записи",,
"Account filters","Фильтры учетной записи",,
"Account for appropriation to extraordinary depreciations","Учетная запись для учета непредвиденных расходов на амортизацию",,
"Account management","Управление учетной записью",,
"Account management list","Список управления учетными записями",,
"Account manually blocked","Учетная запись заблокирована вручную",,
"Account missing on configuration for line : %s (company : %s)","Учетная запись отсутствует в конфигурации для строки: %s (компания: %s)",,
"Account missing on the tax line %s nor on fiscal position %s (company : %s)","Учетная запись отсутствует в налоговой строке %s или в налоговой позиции %s (компания: %s)",,
"Account missing on the tax line : %s (company : %s)","Учетная запись отсутствует в налоговой строке: %s (компания: %s)",,
"Account move","Перемещение учетной записи",,
"Account move %s has a total debit different than total credit : %s <> %s","При перемещении счета %s общая сумма дебета отличается от общей суммы кредита: %s <> %s",,
"Account moves","Перемещение учетной записи",,
"Account moves to validate","Перемещение учетной записи для подтверждения",,
"Account name","Имя учетной записи",,
"Account of financial discount is missing for company: %s (tax: %s)","Для компании отсутствует учет финансовой скидки: %s (налог: %s)",,
