"key","message","comment","context"
"Invoice.timesheetDuration","Продолжительность",,
"Invoice.timesheetTitle","Сведения о расписаниях",,
"Invoice.timesheetUser","Сотрудник(и)",,
"InvoiceExpense.amount","Сумма HT",,
"InvoiceExpense.comments","Комментарии",,
"InvoiceExpense.currency","Валюта",,
"InvoiceExpense.distance","Пройденное расстояние (км)",,
"InvoiceExpense.employee","Сотрудник",,
"InvoiceExpense.expenseDate","Дата расходования",,
"InvoiceExpense.expenseJustification","Подтверждение в накладной",,
"InvoiceExpense.expenseOnInvoice","Обоснование расходов в счете-фактуре",,
"InvoiceExpense.expenseType","Типизированный",,
"InvoiceExpense.fromCity","Город отправления",,
"InvoiceExpense.kap","Налоговая сила",,
"InvoiceExpense.project","Проект",,
"InvoiceExpense.task","Задача",,
"InvoiceExpense.toCity","Город прибытия",,
"InvoiceExpense.total","ОБЩАЯ СУММА",,
"InvoiceExpense.totalAmount","Сумма НДС",,
"InvoiceExpense.totalTaxExpense","Сумма НДС",,
"Invoiced","Выставлен Счет",,
"Invoiced last month","Оплачиваемый месяц М-1",,
"Invoiced this month","Выставлен счет в этом месяце",,
"Invoicing","Выставление счетов",,
"Invoicing (excl. VAT)","Выставление счетов (HT)",,
"Invoicing Expenses","Выставление Счетов NdeF",,
"Invoicing Purchases","Выставление Счетов За Покупки",,
"Invoicing Type","Тип выставления счетов",,
"Invoicing annex template","Образец счета-фактуры в приложении",,
"Invoicing business project","Дело о выставлении счетов",,
"Invoicing business projects","Выставление счетов бизнесу",,
"Invoicing comment","Комментарий к выставлению счетов",,
"Invoicing mode","Режим выставления",,
"Invoicing progress","счетов выставленный прогресс",,
"Invoicing project","Выставление счетов по делу",,
"Invoicing project annex template","Образец приложения выставление счетов к делу.",,
"Invoicing project filters","Фильтры выставления счетов проекту",,
"Invoicing projects","Выставление счетов по делу",,
"Invoicing sequence","Последовательность выставления счетов",,
"Invoicing timesheet","Табель учета рабочего времени",,
"Invoicing unit","Платежная единица",,
"InvoicingProjectAnnex","Выставление счетов по проекту приложение",,
"InvoicingProjectAnnex.activity","Деятельность",,
"InvoicingProjectAnnex.annex","Приложение",,
"InvoicingProjectAnnex.businessProject","Одежда",,
"InvoicingProjectAnnex.code",,,
"InvoicingProjectAnnex.comments","Комментарии К Коду",,
"InvoicingProjectAnnex.currency","Валюта",,
"InvoicingProjectAnnex.date","Дата",,
"InvoicingProjectAnnex.deadline","Предельный срок",,
"InvoicingProjectAnnex.duration","Продолжительность",,
"InvoicingProjectAnnex.estimatedShippingDate","Предполагаемая дата отгрузки",,
"InvoicingProjectAnnex.expenseDate","Дата расходования",,
"InvoicingProjectAnnex.expenseType","Тип сборов",,
"InvoicingProjectAnnex.expenses","Примечание о расходах",,
"InvoicingProjectAnnex.invoiceGenerated","Сгенерированный счет-фактура",,
"InvoicingProjectAnnex.invoiced","Фактурный",,
"InvoicingProjectAnnex.name","Имя",,
"InvoicingProjectAnnex.parentProject","родительского проекта",,
"InvoicingProjectAnnex.productName","Формулировка продукта",,
"InvoicingProjectAnnex.progress","Ход",,
"InvoicingProjectAnnex.project","Выполнения Проекта",,
"InvoicingProjectAnnex.projects","Проекты",,
"InvoicingProjectAnnex.purchaseOrder","заказ на закупку",,
"InvoicingProjectAnnex.purchases","Купить",,
"InvoicingProjectAnnex.qty","Кол",,
"InvoicingProjectAnnex.sales","-Во Продаж",,
"InvoicingProjectAnnex.status","Статус",,
"InvoicingProjectAnnex.supplier","Поставщик",,
"InvoicingProjectAnnex.task","Задача",,
"InvoicingProjectAnnex.taskDate","Дата Выполнения Задания",,
"InvoicingProjectAnnex.tasks","задача",,
"InvoicingProjectAnnex.timeSpent","Прошедшее время",,
"InvoicingProjectAnnex.toInvoice","Выставлять счет",,
"InvoicingProjectAnnex.totalATI","Итого НДС сумма НДС",,
"InvoicingProjectAnnex.totalAmountWT","сумма НДС",,
"InvoicingProjectAnnex.totalTax",,,
"InvoicingProjectAnnex.totalWT","Итого, H. T.",,
"InvoicingProjectAnnex.unit","Единица Измерения",,
"InvoicingProjectAnnex.unitPriceATI","Цена за единицу продукции T. T. C.",,
"InvoicingProjectAnnex.unitPriceWT","Цена за единицу продукции H. T.",,
"InvoicingProjectAnnex.user","пользователь",,
"Landing","Посадка",,
"Log Times","Время, потраченное",,
"Log Times Priority","на табель учета рабочего времени : приоритет",,
"Manual element","Ручной элемент ручные",,
"Manual elements","элементы",,
"Month",,,
"Name",,,
"New progress","Новый прогресс",,
"No invoicing","Нет биллинга",,
"No project found for task %s.","проект не найден для задачи %s.",,
"Non-blocking","Неблокирующий",,
"None","Ни один",,
"Not invoiced","Не оплачено",,
"Nothing has changed so no new task will be generated","Изменений нет, новая задача не создана",,
"Number of hours in a day","Количество часов в день",,
"On creation of an Invoicing project, attached Timesheet Lines and Teamtasks will be automatically set as to invoice regarding Status for invoice pre task tasks, Status for invoice post task tasks and Exclude tasks for invoicing field","""При создании бизнес-счета будут автоматически добавлены графики прошедшего времени и задачи, которые будут выставлены для выставления счета. Эта операция учитывает выбор статуса и исключения задач из следующих конфигураций"".",,
"On delivery (via business proj)","При доставке (через сделку)",,
"On package (via task)","Пакет (через задачу)",,
"On progress","К продвижению",,
"On progress (via task)","Продвижение (через задачу)",,
"On spent time (via task)","Затраченное время (с помощью задачи)",,
"Open task btn",,,
"Overview",,,
"PO line","Строка Заказа На Покупку",,
"PO.Quotation","Предложение о покупке",,
"Packaged task invoicing","Выставление счетов за пятна (фиксированная плата)",,
"Paid","Платный",,
"Planned Times Total","Общее запланированное время",,
"Planned time","Запланированное время",,
"Please complete the order lines with at least one product type 'Service' and the supply mode 'Produce'","Пожалуйста, заполните строки заказа хотя бы одним продуктом типа ""услуга"" и режимом поставки ""производить""",,
"Please fill printing settings on invoice ${invoiceId}.","Пожалуйста, заполните параметры печати в счете-фактуре ${invoiceId}.",,
"Please select lines","Выбрать строки",,
"Please set days unit in the configuration of app Business Project.","Пожалуйста, настройте единицу измерения на количество дней в приложении ""Управление делами"".",,
"Please set hours unit in the configuration of app Business Project.","Пожалуйста, настройте единицу измерения для часов в приложении ""Управление делами"".",,
"Please set the default number of hours per day in the project configuration.","Пожалуйста, укажите количество часов в день в конфигурации проекта.",,
"Please set the unit for the task %s.","Пожалуйста, введите единицу измерения для задачи %s.",,
"Previous progress","Прежний прогресс",,
"Price list","Ценник",,
"Printings",,,
"Produced Turnover","Это производит",,
"Product","Продукт",,
"Production",,,
"Production orders","Производственный заказ",,
"Products must be Service type and Method of Supply Produce.","Продукция должна относиться к типу услуги и способу поставки производить",,
"Progress","Прогресс",,
"Project","проекта",,
"Project %s","проект %S",,
"Project Folder","папка проекта",,
"Project Folders","Папки проекта",,
"Project Phase","Этап проекта",,
"Project Priority","Проект : приоритет",,
"Project alone","Проект только",,
"Project generation from sale orders","создание проекта из заказов клиентов",,
"Project generator type","Тип генерации проекта",,
"Project history","История проекта",,
"Project in Invoice Lines","Проект в строках счетов-фактур",,
"Project in Purchase order lines","проект в строках заказов поставщикам",,
"Project in Sale order lines","проект в строках заказов клиентам",,
"Project planification and costs","Планирование проекта и затраты",,
"Project status management","управление статусом проекта",,
"Project task",,,
"Project.amount","Сумма Задания",,
"Project.analyticalAccount",,,
"Project.analyticalAxis",,,
"Project.analyticalLines",,,
"Project.chartCostPassedPerMonth","Прошлые затраты (запланированные/фактические) в месяц",,
"Project.chartCostRemainingPerMonth","Запланированные оставшиеся расходы по месяцам",,
"Project.chartTimePassedPerMonth","Затраченное (запланированное/фактическое) время в месяц ",,
"Project.chartTimeRemainingPerMonth","Оставшееся запланированное время по месяцам",,
"Project.consumedTime","Прошедшие времена",,
"Project.costs","Расходы",,
"Project.currency","Валюта",,
"Project.customer","Клиента",,
"Project.date","Дата",,
"Project.employee","Сотрудник",,
"Project.endDate","Дата окончания",,
"Project.expectedCosts","предполагаемые затраты",,
"Project.expectedMargin","Прогнозируемая ожидаемая маржа",,
"Project.expectedRevenue","переменного тока",,
"Project.expense","Примечания к расходам",,
"Project.hourlyRate","Почасовая оплата",,
"Project.initial","Еще предстоит сделать (по оценкам)",,
"Project.invoiceNumber","Номер счета-фактуры",,
"Project.invoiced","Выставление счетов (фактическое)",,
"Project.manualElement","Ручные элементы",,
"Project.manualElementTitle","Название ручных элементов",,
"Project.margin","Маржа",,
"Project.planned","Запланированный",,
"Project.plannedPast","Запланированное прошлое",,
"Project.plannedTime","Запланированное время",,
"Project.planning","Запланированное время",,
"Project.progress","Прогресс",,
"Project.purchase","Заказы на поставку",,
"Project.purchaseOrderNumber",,,
"Project.realPassed","Фактически выполнено",,
"Project.remainInTheory","Остается в теории",,
"Project.remainPlanned","Запланированный на будущее",,
"Project.result","результат в конце проекта",,
"Project.sales","сумма",,
"Project.salesInvoice","Выставление",,
"Project.salesOrderNumber","счетов номер заказа",,
"Project.salesOrders","Заказы на продажу",,
"Project.sold","Рассуждавший",,
"Project.spent","Прошедший",,
"Project.subType","Подтип",,
"Project.synthesis","Синтез",,
"Project.taskName","Задача",,
"Project.tasks","Должностные обязанности",,
"Project.time","Время (в часах)",,
"Project.timesheet","Прошедшее время",,
"Project.title","ФИНАНСОВЫЙ ОТЧЕТ",,
"Project.total","Общая сумма",,
"Project.totalCostChart","Расходы",,
"Project.totalCosts","Общая стоимость",,
"Project.totalHours","Всего часов",,
"Project.totalMargin","Общая маржа",,
"Project.totalSales","Общий объем продаж",,
"Project.totalTimeChart","Затраченное время в часах",,
"Project.totalTurnover","Итого ЦА",,
"Project.turnover","ЭТО",,
"Project.turnoverAndCostPerMonth","ЦС и затраты в месяц",,
"Project.type","Типизированный",,
"Project.updated","Обновленный",,
"ProjectTask.Costs","Расходы",,
"ProjectTask.Forecast","Прогнозный",,
"ProjectTask.Landing","Посадка",,
"ProjectTask.Margin","Маржа",,
"ProjectTask.Markup","Маржинальная ставка",,
"ProjectTask.Package","Пакет",,
"ProjectTask.Real","Реально",,
"ProjectTask.Sold","Проданный",,
"ProjectTask.Turnover","Оборот",,
"ProjectTask.exTaxTotal","Итого, H. T.",,
"Projects","Проекты",,
"Projects Folder",,,
"Projects financial report","Финансовый отчет по проекту",,
"Purchase","Покупка",,
"Purchase Order","Заказ на закупку",,
"Purchase order","заказ на закупку",,
"Purchase order lines","Строки заказов на покупку",,
"Purchase order lines Priority","Линии связи. поставщик : приоритет",,
"Quantity must be greater than 0 for task template %s.","Количество должно быть больше 0 для шаблона задачи %s.",,
"Quotation","Котировка",,
"Real","Реальный",,
"Real Costs Total","Итого, фактические расходы",,
"Real Margin (Invoicing)","Реальная маржа (выставление счетов)",,
"Real Margin (Time)","Фактическая маржа (время)",,
"Real costs","Фактические затраты",,
"Real turnover","Это реально",,
"Realised","Реализованный",,
"Realised Times Total","Общее количество выполненных работ",,
"Reference","Ссылка",,
"References","На Ссылку",,
"Refused","Не прошедший",,
"Related Invoice lines","Связанные строки счета-фактуры",,
"Related purchase order lines","Связанный со строками заказа на покупку",,
"Related purchase orders","Связанные с заказами на покупку",,
"Related sale order line","Связанный с командной строкой",,
"Remaining","Остающийся",,
"Remaining amount is the subtraction of the spent time from the updated time on the task and all of it's sub tasks.","Остальное, что нужно сделать, это вычесть затраченное время из обновленного времени на задачу и ее подзадачи.",,
"Remaining amount to do","Еще предстоит сделать",,
"Reporting","Отчетность",,
"SO line","Строка Заказа Продажа",,
"Sale","Продажа",,
"Sale Order Lines","Командные строки",,
"Sale order","Заказ на продажу",,
"Sale order (if existing)","Заказ на продажу (при наличии)",,
"Sale order lines","Командные строки",,
"Sale order lines Priority","Строки предложения / Cmde клиента : приоритет",,
"Sale quotation","Предложение Клиента",,
"See Linked Timesheet Lines","Просмотр связанных строк расписания",,
"Select lines to add","Выберите строки для добавления",,
"Select lines to unlink","выберите строки для",,
"Service management","отмены управление доставкой",,
"Show expense order lines related to the project","Просмотр строк сметы расходов, относящихся к проекту",,
"Show production orders related to the project","Просмотр производственных заказов, относящихся к проекту",,
"Show purchase invoice line related to the project","Просмотр строк счетов-фактур поставщиков относящихся к проекту",,
"Show purchase order lines related to the project","Просмотр строк заказов на поставку относящихся к проекту",,
"Show sale invoice line related to the project","Просмотр строк счетов-фактур клиентов относящихся к проекту",,
"Show sale order lines related to the project","Просмотр строк заказов на поставку относящихся к проекту",,
"Since the invoice has already been generated, it's impossible to delete this record","Поскольку счет уже был выставлен, удалить эту запись невозможно",,
"Site","Сайт",,
"Sold time","Расчетное время",,
"Sold time and updated time must be greater than 0 for task %s","Расчетное и текущее время должно быть больше 0 для задачи %s.",,
"Sold time value error for project task %s.","Неверное значение для расчетного времени для задачи %s.",,
"Spent time","Прошедшее время",,
"Spent time actual cost computation method","Метод расчета фактических затрат за прошедшее время",,
"Standard (via order)","Стандартный (по расценкам)",,
"Status","Статус",,
"Status for invoice post task tasks","Статус для выставления счетов за выполнение заданий после выполнения заданий",,
"Status for invoice pre task tasks","Статус для выставления счетов перед выполнением задач",,
"Sub-project by line","Подпроект по строкам",,
"Supplier arrivals",,,
"Supplier invoice lines","Строки счетов-фактур поставщика",,
"Supplier invoices","Счета-фактуры поставщиков",,
"TBD","Раф",,
"Task","Задача",,
"Task %s","Задание %S",,
"Task Invoicing","выставление счетов за выполнение задания",,
"Task Priority","Задачи : приоритет",,
"Task by line","Задание по строкам",,
"Task by line using subtasks models","Задание по строкам с шаблонами подзадач",,
"Task date","Дата",,
"Task templates","Шаблоны задач",,
"Tasks","Должностные обязанности",,
"Tasks update completed:","Выполнено обновление задач",,
"Template","Модель",,
"The days to hours conversion can be set for each project. This will determine the default value.","Преобразование дней в часы можно настроить для каждого проекта. Эта конфигурация определяет значение по умолчанию.",,
"The order line unit of the product %s is not compatible with the configuration.","Единица измерения в командной строке продукта %s несовместима с конфигурацией.",,
"The product was not found on the linked framework contract.","Продукт не был найден в соответствующем рамочном контракте.",,
"The storage unit of the product %s is not compatible with the configuration.","Устройство хранения продукта %s несовместимо с конфигурацией.",,
"The timesheet product defined on the employee is not available on contracts linked to the task.","Выручка за отработанное время определенная сотруднику отсутствует ни в одном из контрактов",,
"There is no customer for this project/task","Выбранный проект/задача не содержит клиента",,
"This analytic distribution template will be filled with partner or assigned user configuration according to Business Project module configuration.","Эта аналитическая модель распределения будет заполнена конфигурацией назначенного партнера или пользователя в соответствии с конфигурацией модуля управления бизнесом.",,
"This configuration allows you to group expenses by period on the project's invoice and to attach separate receipts for these expenses.","Эта конфигурация позволяет вам группировать сборы по периодам в счете-фактуре дела и прикреплять отдельные подтверждения этих сборов",,
"This configuration allows you to select the rule to be applied when closing a project. Stay focus on selection for more information.","Конфигурация позволяет выбрать правило которое будет применяться при закрытии проекта. Наведите курсор на выделение для получения дополнительной информации.",,
"This option allows you to link an order to a new or existing project.","Включение этого параметра позволяет связать заказ с новым или существующим проектом.",,
"This will allow you to select a framework contract from which to retrieve the prices of products on tasks.","Это позволит вам выбрать рамочный контракт по которому вы сможете получать цены на продукты по заданиям.",,
"This will determine the way of computing actual costs for time spent : Sale order (using sale order line's unitary cost), Product (using task product's cost price), or Employee (using Employee hourly rate). If Sale order is selected, then product's cost price will be used if there's no sale order line linked to the task.","""Этот выбор определяет метод расчета фактических затрат за прошедшее время : заказ на продажу (с использованием удельной стоимости исходной строки заказа), продукт (с использованием себестоимости продукта, указанной в задании), или сотрудник (с использованием почасовой стоимости сотрудника). Если выбран заказ на покупку, при отсутствии командной строки, связанной с задачей, будет использована себестоимость продукта"".",,
"Time follow-up","Отслеживание времени",,
"Time spent","Прошедшее время",,
"Time unit","Единица времени",,
"Timesheet Line",,,
"Timesheet line %s","Строка расписания %s",,
"Timesheet lines","строки расписания",,
"Title","Название",,
"To invoice","Выставить счет",,
"To invoice with project","Подлежащий оплате по делу",,
"Tools","Инструмент",,
"Total cost","Общая стоимость",,
"Total invoiced","Всего выставлено счетов",,
"Total paid","Всего выплачено",,
"Total paid (incl. VAT)","Общая сумма расчетов (с учетом НДС)",,
"Totals have been updated","Итоговые данные были обновлены.",,
"Transition between paid status","Перевод проектов в платный статус",,
"Transition between paid status for projects","Перевод проектов в платный статус",,
"Transition the project between paid status","Переводит проект в платный статус",,
"Turnover W.T.","ЭТО ХТ",,
"Type",,,
"Unit cost","Удельные затраты",,
"Unit price discounted","Цена за единицу продукции со скидкой",,
"Update Tasks","Обновить задачи",,
"Update tasks","Обновить задачи",,
"Update to invoice","Обновить счет-фактуру",,
"Updated tasks","Обновленные задачи",,
"Updated time","Обновленное время",,
"Updated timesheet lines","Обновленные табели учета рабочего времени",,
"Use Analytic distribution from assigned user on project","Использовать аналитическую диспетчеризацию назначенного пользователя в проекте",,
"Validated","Проверенный",,
"Validated expenses","Утвержденные сметы расходов",,
"Ventilated","с разбивкой по категориям",,
"WARNING:","ВНИМАНИЕ:",,
"Waiting expenses","Ожидающие платежные ведомости",,
"Week",,,
"When activated, this will add a new tab to the product form where you can select a task template that will be used when a task is generated in relation to the given product.","""При включении этой опции в таблицу продуктов добавляется новая вкладка, где пользователь может выбрать шаблон задачи, который будет использоваться при создании задачи с помощью соответствующего продукта"".",,
"With percentage","С процентами",,
"With price list","С прайс-листом",,
"Workflow management",,,
"You can not close this project :","Вы не можете закрыть проект :",,
"You can't fill a project with the strategy Project Alone.","Вы не можете заполнить проект только с помощью стратегии проекта",,
"You haven't select a company on the main project","Вы не выбрали компанию в корневом проекте",,
"You haven't select a product to invoice for the task %s","вы не выбрали продукт для выставления счетов для задачи %s",,
"You haven't select any element to invoice","Вы не выбрали ни одного элемента для выставления счета",,
"You must add a sale order template","счетов пожалуйста введите шаблон расценок",,
"You must select a project/task","Пожалуйста выберите проект/задачу",,
"com.axelor.apps.businessproject.service.batch.BusinessProjectBatchService",,,
"value:Canceled","Отмененный",,
"value:Done paid","Завершено оплачено",,
"value:Job costing","Управление на",,
"week","неделе бизнеса",,
